Order_ID,Warehouse_ID,Ship_Date,Delivery_Date,Delivery_Status,Return_Status,Return_Reason
27106,8,21-12-2023,23-12-2023,On-time,No,None
27107,7,10-11-2023,13-11-2023,On-time,No,None
27108,5,05-12-2023,09-12-2023,On-time,No,None
27109,3,13-07-2023,16-07-2023,On-time,No,None
27110,3,25-11-2023,27-11-2023,On-time,No,None
27111,4,04-09-2023,07-09-2023,On-time,No,None
27112,8,17-03-2023,22-03-2023,Late,Yes,Wrong Item
27113,6,14-08-2023,18-08-2023,On-time,No,None
27114,4,04-06-2023,10-06-2023,Late,No,None
27115,9,11-03-2023,14-03-2023,On-time,No,None
27116,3,05-09-2023,10-09-2023,Late,No,None
27117,6,13-04-2023,17-04-2023,On-time,No,None
27118,9,29-12-2023,31-12-2023,On-time,No,None
27119,3,15-08-2023,17-08-2023,On-time,No,None
27120,3,01-08-2023,06-08-2023,Late,Yes,Late
27121,8,26-09-2023,02-10-2023,Late,Yes,Wrong Item
27122,4,03-02-2023,08-02-2023,Late,No,None
27123,5,03-09-2023,05-09-2023,On-time,No,None
27124,5,08-06-2023,11-06-2023,On-time,No,None
27125,5,22-02-2023,25-02-2023,On-time,No,None
27126,10,24-06-2023,26-06-2023,On-time,No,None
27127,1,08-06-2023,14-06-2023,Late,No,None
27128,1,30-09-2023,03-10-2023,On-time,No,None
27129,7,01-01-2024,06-01-2024,Late,Yes,Damaged
27130,1,08-12-2023,12-12-2023,On-time,No,None
27131,7,19-05-2023,21-05-2023,On-time,No,None
27132,9,25-03-2023,29-03-2023,On-time,No,None
27133,9,08-05-2023,10-05-2023,On-time,No,None
27134,7,10-06-2023,14-06-2023,On-time,No,None
27135,1,02-02-2023,06-02-2023,On-time,No,None
27136,7,09-07-2023,12-07-2023,On-time,No,None
27137,5,02-05-2023,08-05-2023,Late,Yes,Damaged
27138,4,21-08-2023,24-08-2023,On-time,No,None
27139,6,14-06-2023,19-06-2023,Late,No,None
27140,4,23-11-2023,25-11-2023,On-time,No,None
27141,2,21-11-2023,23-11-2023,On-time,No,None
27142,9,08-12-2023,12-12-2023,On-time,No,None
27143,6,15-05-2023,19-05-2023,On-time,No,None
27144,3,19-02-2023,21-02-2023,On-time,No,None
27145,1,11-11-2023,15-11-2023,On-time,No,None
27146,10,09-07-2023,14-07-2023,Late,Yes,Late
27147,8,27-12-2023,01-01-2024,Late,Yes,Damaged
27148,6,06-03-2023,10-03-2023,On-time,No,None
27149,2,21-05-2023,26-05-2023,Late,Yes,Damaged
27150,8,02-10-2023,05-10-2023,On-time,No,None
27151,10,29-05-2023,01-06-2023,On-time,No,None
27152,3,25-08-2023,28-08-2023,On-time,No,None
27153,1,11-08-2023,13-08-2023,On-time,No,None
27154,4,25-05-2023,29-05-2023,On-time,No,None
27155,6,11-11-2023,13-11-2023,On-time,No,None
27156,3,13-05-2023,18-05-2023,Late,No,None
27157,4,01-08-2023,06-08-2023,Late,Yes,Late
27158,4,29-12-2023,03-01-2024,Late,Yes,Wrong Item
27159,4,05-02-2023,09-02-2023,On-time,No,None
27160,8,17-06-2023,20-06-2023,On-time,No,None
27161,4,30-05-2023,01-06-2023,On-time,No,None
27162,7,02-08-2023,07-08-2023,Late,Yes,Wrong Item
27163,2,24-05-2023,29-05-2023,Late,No,None
27164,1,27-11-2023,02-12-2023,Late,Yes,Damaged
27165,7,15-10-2023,18-10-2023,On-time,No,None
27166,3,27-06-2023,02-07-2023,Late,No,None
27167,1,02-01-2024,05-01-2024,On-time,No,None
27168,2,04-05-2023,07-05-2023,On-time,No,None
27169,5,03-08-2023,05-08-2023,On-time,No,None
27170,7,12-03-2023,16-03-2023,On-time,No,None
27171,1,20-06-2023,25-06-2023,Late,Yes,Late
27172,6,07-10-2023,12-10-2023,Late,No,None
27173,6,28-08-2023,31-08-2023,On-time,No,None
27174,6,04-10-2023,06-10-2023,On-time,No,None
27175,1,01-10-2023,06-10-2023,Late,Yes,Damaged
27176,4,10-05-2023,12-05-2023,On-time,No,None
27177,7,20-03-2023,24-03-2023,On-time,No,None
27178,2,27-10-2023,31-10-2023,On-time,No,None
27179,1,10-09-2023,12-09-2023,On-time,No,None
27180,7,20-08-2023,23-08-2023,On-time,No,None
27181,7,29-08-2023,31-08-2023,On-time,No,None
27182,1,01-09-2023,04-09-2023,On-time,No,None
27183,2,23-12-2023,29-12-2023,Late,Yes,Late
27184,4,15-08-2023,17-08-2023,On-time,No,None
27185,9,03-08-2023,06-08-2023,On-time,No,None
27186,2,20-12-2023,23-12-2023,On-time,No,None
27187,6,30-09-2023,05-10-2023,Late,Yes,Damaged
27188,2,16-10-2023,21-10-2023,Late,No,None
27189,7,28-10-2023,03-11-2023,Late,No,None
27190,3,14-06-2023,18-06-2023,On-time,No,None
27191,9,16-05-2023,21-05-2023,Late,No,None
27192,6,18-11-2023,21-11-2023,On-time,No,None
27193,3,27-06-2023,02-07-2023,Late,No,None
27194,7,27-06-2023,30-06-2023,On-time,No,None
27195,10,18-06-2023,22-06-2023,On-time,No,None
27196,6,05-05-2023,07-05-2023,On-time,No,None
27197,10,08-12-2023,12-12-2023,On-time,No,None
27198,4,14-04-2023,19-04-2023,Late,No,None
27199,7,22-04-2023,25-04-2023,On-time,No,None
27200,2,11-08-2023,13-08-2023,On-time,No,None
27201,9,19-05-2023,24-05-2023,Late,No,None
27202,3,20-07-2023,22-07-2023,On-time,No,None
27203,7,25-08-2023,29-08-2023,On-time,No,None
27204,3,05-03-2023,07-03-2023,On-time,No,None
27205,7,10-08-2023,15-08-2023,Late,No,None
27206,2,25-10-2023,28-10-2023,On-time,No,None
27207,8,23-10-2023,26-10-2023,On-time,No,None
27208,1,31-12-2023,02-01-2024,On-time,No,None
27209,4,08-02-2023,14-02-2023,Late,No,None
27210,6,26-08-2023,28-08-2023,On-time,No,None
27211,3,21-11-2023,24-11-2023,On-time,No,None
27212,9,25-12-2023,30-12-2023,Late,No,None
27213,4,01-10-2023,07-10-2023,Late,Yes,Late
27214,9,08-05-2023,14-05-2023,Late,No,None
27215,5,05-01-2023,07-01-2023,On-time,No,None
27216,4,15-01-2023,19-01-2023,On-time,No,None
27217,3,30-04-2023,02-05-2023,On-time,No,None
27218,2,07-10-2023,10-10-2023,On-time,No,None
27219,7,29-12-2023,02-01-2024,On-time,No,None
27220,10,16-09-2023,18-09-2023,On-time,No,None
27221,6,10-10-2023,16-10-2023,Late,Yes,Late
27222,3,23-11-2023,26-11-2023,On-time,No,None
27223,3,12-11-2023,15-11-2023,On-time,No,None
27224,1,28-03-2023,31-03-2023,On-time,No,None
27225,3,30-05-2023,01-06-2023,On-time,No,None
27226,6,09-11-2023,14-11-2023,Late,Yes,Wrong Item
27227,8,22-05-2023,27-05-2023,Late,No,None
27228,5,29-03-2023,04-04-2023,Late,Yes,Late
27229,1,14-05-2023,18-05-2023,On-time,No,None
27230,10,05-03-2023,07-03-2023,On-time,No,None
27231,8,24-06-2023,27-06-2023,On-time,No,None
27232,8,15-05-2023,17-05-2023,On-time,No,None
27233,9,05-09-2023,09-09-2023,On-time,No,None
27234,1,03-03-2023,06-03-2023,On-time,No,None
27235,1,14-10-2023,17-10-2023,On-time,No,None
27236,1,04-08-2023,07-08-2023,On-time,No,None
27237,9,04-02-2023,08-02-2023,On-time,No,None
27238,10,31-08-2023,06-09-2023,Late,No,None
27239,2,27-04-2023,30-04-2023,On-time,No,None
27240,9,28-04-2023,04-05-2023,Late,Yes,Wrong Item
27241,3,26-01-2023,29-01-2023,On-time,No,None
27242,10,12-07-2023,14-07-2023,On-time,No,None
27243,7,13-04-2023,18-04-2023,Late,Yes,Late
27244,4,29-05-2023,03-06-2023,Late,Yes,Damaged
27245,9,22-10-2023,25-10-2023,On-time,No,None
27246,6,05-08-2023,07-08-2023,On-time,No,None
27247,6,01-08-2023,05-08-2023,On-time,No,None
27248,4,07-07-2023,09-07-2023,On-time,No,None
27249,4,24-10-2023,27-10-2023,On-time,No,None
27250,8,02-08-2023,06-08-2023,On-time,No,None
27251,4,21-12-2023,26-12-2023,Late,Yes,Damaged
27252,8,03-06-2023,05-06-2023,On-time,No,None
27253,1,15-11-2023,19-11-2023,On-time,No,None
27254,8,14-03-2023,16-03-2023,On-time,No,None
27255,3,07-03-2023,12-03-2023,Late,No,None
27256,7,11-10-2023,15-10-2023,On-time,No,None
27257,8,06-06-2023,11-06-2023,Late,No,None
27258,6,15-11-2023,21-11-2023,Late,Yes,Damaged
27259,4,18-06-2023,23-06-2023,Late,Yes,Late
27260,7,03-09-2023,09-09-2023,Late,No,None
27261,1,08-05-2023,14-05-2023,Late,Yes,Damaged
27262,3,12-04-2023,18-04-2023,Late,No,None
27263,10,01-07-2023,07-07-2023,Late,No,None
27264,4,31-07-2023,05-08-2023,Late,Yes,Damaged
27265,3,07-12-2023,13-12-2023,Late,No,None
27266,10,21-11-2023,23-11-2023,On-time,No,None
27267,10,15-05-2023,21-05-2023,Late,No,None
27268,5,30-10-2023,03-11-2023,On-time,No,None
27269,1,06-06-2023,08-06-2023,On-time,No,None
27270,6,20-12-2023,25-12-2023,Late,No,None
27271,10,14-11-2023,16-11-2023,On-time,No,None
27272,9,18-05-2023,20-05-2023,On-time,No,None
27273,1,02-01-2023,08-01-2023,Late,No,None
27274,6,11-01-2023,15-01-2023,On-time,No,None
27275,3,25-03-2023,30-03-2023,Late,No,None
27276,4,17-01-2023,23-01-2023,Late,Yes,Wrong Item
27277,2,02-06-2023,05-06-2023,On-time,No,None
27278,3,21-01-2023,25-01-2023,On-time,No,None
27279,5,31-08-2023,02-09-2023,On-time,No,None
27280,4,26-03-2023,29-03-2023,On-time,No,None
27281,10,06-10-2023,10-10-2023,On-time,No,None
27282,1,12-05-2023,17-05-2023,Late,No,None
27283,7,12-06-2023,18-06-2023,Late,No,None
27284,6,24-04-2023,30-04-2023,Late,No,None
27285,2,02-07-2023,04-07-2023,On-time,No,None
27286,8,23-05-2023,26-05-2023,On-time,No,None
27287,2,24-07-2023,30-07-2023,Late,No,None
27288,8,04-04-2023,09-04-2023,Late,No,None
27289,8,12-03-2023,15-03-2023,On-time,No,None
27290,6,19-08-2023,25-08-2023,Late,No,None
27291,9,12-04-2023,16-04-2023,On-time,No,None
27292,6,10-06-2023,16-06-2023,Late,No,None
27293,4,09-12-2023,15-12-2023,Late,No,None
27294,7,24-10-2023,26-10-2023,On-time,No,None
27295,4,24-10-2023,30-10-2023,Late,Yes,Late
27296,4,25-02-2023,01-03-2023,On-time,No,None
27297,9,22-04-2023,27-04-2023,Late,No,None
27298,9,29-06-2023,04-07-2023,Late,No,None
27299,7,03-06-2023,06-06-2023,On-time,No,None
27300,8,13-05-2023,16-05-2023,On-time,No,None
27301,10,27-01-2023,29-01-2023,On-time,No,None
27302,1,18-06-2023,24-06-2023,Late,No,None
27303,6,13-07-2023,18-07-2023,Late,Yes,Damaged
27304,9,27-05-2023,29-05-2023,On-time,No,None
27305,8,09-07-2023,14-07-2023,Late,No,None
27306,3,19-04-2023,24-04-2023,Late,No,None
27307,5,19-10-2023,21-10-2023,On-time,No,None
27308,5,13-01-2023,18-01-2023,Late,No,None
27309,10,02-04-2023,05-04-2023,On-time,No,None
27310,10,17-01-2023,23-01-2023,Late,No,None
27311,9,25-01-2023,27-01-2023,On-time,No,None
27312,10,09-08-2023,13-08-2023,On-time,No,None
27313,4,09-02-2023,13-02-2023,On-time,No,None
27314,4,12-02-2023,15-02-2023,On-time,No,None
27315,10,01-11-2023,03-11-2023,On-time,No,None
27316,6,14-03-2023,20-03-2023,Late,No,None
27317,1,27-06-2023,02-07-2023,Late,No,None
27318,10,01-12-2023,07-12-2023,Late,No,None
27319,6,07-02-2023,10-02-2023,On-time,No,None
27320,3,01-08-2023,05-08-2023,On-time,No,None
27321,5,10-02-2023,15-02-2023,Late,Yes,Wrong Item
27322,9,01-08-2023,03-08-2023,On-time,No,None
27323,10,15-05-2023,20-05-2023,Late,No,None
27324,7,09-02-2023,14-02-2023,Late,No,None
27325,3,04-11-2023,06-11-2023,On-time,No,None
27326,8,13-03-2023,16-03-2023,On-time,No,None
27327,3,06-12-2023,12-12-2023,Late,Yes,Late
27328,2,10-05-2023,15-05-2023,Late,No,None
27329,10,03-03-2023,07-03-2023,On-time,No,None
27330,9,21-01-2023,27-01-2023,Late,Yes,Damaged
27331,10,06-04-2023,12-04-2023,Late,No,None
27332,7,07-05-2023,11-05-2023,On-time,No,None
27333,5,26-05-2023,29-05-2023,On-time,No,None
27334,10,08-08-2023,10-08-2023,On-time,No,None
27335,6,06-05-2023,11-05-2023,Late,No,None
27336,9,27-09-2023,03-10-2023,Late,No,None
27337,4,14-02-2023,17-02-2023,On-time,No,None
27338,1,22-04-2023,28-04-2023,Late,No,None
27339,4,26-07-2023,01-08-2023,Late,No,None
27340,7,05-05-2023,11-05-2023,Late,No,None
27341,3,29-10-2023,02-11-2023,On-time,No,None
27342,9,06-01-2023,09-01-2023,On-time,No,None
27343,6,31-05-2023,05-06-2023,Late,No,None
27344,1,14-12-2023,16-12-2023,On-time,No,None
27345,8,25-07-2023,28-07-2023,On-time,No,None
27346,6,31-10-2023,05-11-2023,Late,Yes,Late
27347,4,04-08-2023,09-08-2023,Late,Yes,Wrong Item
27348,10,17-12-2023,20-12-2023,On-time,No,None
27349,4,10-06-2023,16-06-2023,Late,Yes,Wrong Item
27350,2,18-12-2023,22-12-2023,On-time,No,None
27351,3,11-05-2023,13-05-2023,On-time,No,None
27352,4,29-09-2023,03-10-2023,On-time,No,None
27353,7,25-11-2023,30-11-2023,Late,No,None
27354,4,20-04-2023,22-04-2023,On-time,No,None
27355,10,21-06-2023,23-06-2023,On-time,No,None
27356,1,05-10-2023,08-10-2023,On-time,No,None
27357,6,10-07-2023,12-07-2023,On-time,No,None
27358,3,20-10-2023,22-10-2023,On-time,No,None
27359,6,02-07-2023,04-07-2023,On-time,No,None
27360,8,19-11-2023,24-11-2023,Late,No,None
27361,9,26-07-2023,30-07-2023,On-time,No,None
27362,4,27-10-2023,01-11-2023,Late,Yes,Late
27363,6,29-06-2023,02-07-2023,On-time,No,None
27364,4,16-11-2023,18-11-2023,On-time,No,None
27365,2,28-09-2023,03-10-2023,Late,No,None
27366,9,06-06-2023,08-06-2023,On-time,No,None
27367,9,22-04-2023,27-04-2023,Late,Yes,Wrong Item
27368,9,11-04-2023,15-04-2023,On-time,No,None
27369,9,08-10-2023,12-10-2023,On-time,No,None
27370,7,08-03-2023,13-03-2023,Late,Yes,Damaged
27371,1,01-09-2023,04-09-2023,On-time,No,None
27372,2,08-05-2023,11-05-2023,On-time,No,None
27373,5,27-05-2023,02-06-2023,Late,No,None
27374,7,14-09-2023,16-09-2023,On-time,No,None
27375,3,15-03-2023,17-03-2023,On-time,No,None
27376,9,31-08-2023,04-09-2023,On-time,No,None
27377,2,08-03-2023,11-03-2023,On-time,No,None
27378,9,05-08-2023,10-08-2023,Late,No,None
27379,4,09-10-2023,13-10-2023,On-time,No,None
27380,7,20-03-2023,25-03-2023,Late,Yes,Late
27381,9,29-09-2023,05-10-2023,Late,No,None
27382,1,28-10-2023,03-11-2023,Late,No,None
27383,6,05-05-2023,10-05-2023,Late,Yes,Wrong Item
27384,2,20-02-2023,25-02-2023,Late,No,None
27385,2,15-03-2023,17-03-2023,On-time,No,None
27386,7,26-05-2023,29-05-2023,On-time,No,None
27387,6,09-02-2023,11-02-2023,On-time,No,None
27388,10,24-12-2023,28-12-2023,On-time,No,None
27389,9,04-05-2023,10-05-2023,Late,Yes,Late
27390,10,04-02-2023,10-02-2023,Late,No,None
27391,2,19-10-2023,23-10-2023,On-time,No,None
27392,9,22-05-2023,26-05-2023,On-time,No,None
27393,4,11-12-2023,16-12-2023,Late,No,None
27394,10,28-08-2023,03-09-2023,Late,No,None
27395,3,13-07-2023,19-07-2023,Late,No,None
27396,6,26-05-2023,30-05-2023,On-time,No,None
27397,8,11-02-2023,17-02-2023,Late,No,None
27398,5,20-06-2023,22-06-2023,On-time,No,None
27399,10,29-10-2023,04-11-2023,Late,No,None
27400,10,27-01-2023,31-01-2023,On-time,No,None
27401,2,05-03-2023,11-03-2023,Late,Yes,Wrong Item
27402,10,20-11-2023,24-11-2023,On-time,No,None
27403,3,10-10-2023,16-10-2023,Late,Yes,Wrong Item
27404,2,31-03-2023,02-04-2023,On-time,No,None
27405,7,14-11-2023,20-11-2023,Late,No,None
27406,1,07-10-2023,09-10-2023,On-time,No,None
27407,5,14-06-2023,20-06-2023,Late,No,None
27408,3,13-10-2023,16-10-2023,On-time,No,None
27409,3,28-06-2023,02-07-2023,On-time,No,None
27410,9,04-08-2023,09-08-2023,Late,No,None
27411,4,22-01-2023,24-01-2023,On-time,No,None
27412,10,23-02-2023,28-02-2023,Late,Yes,Damaged
27413,6,24-02-2023,27-02-2023,On-time,No,None
27414,9,08-06-2023,14-06-2023,Late,No,None
27415,5,17-07-2023,22-07-2023,Late,No,None
27416,5,15-08-2023,17-08-2023,On-time,No,None
27417,8,08-10-2023,12-10-2023,On-time,No,None
27418,2,28-08-2023,30-08-2023,On-time,No,None
27419,9,03-12-2023,07-12-2023,On-time,No,None
27420,10,01-10-2023,03-10-2023,On-time,No,None
27421,9,30-01-2023,05-02-2023,Late,No,None
27422,3,18-06-2023,21-06-2023,On-time,No,None
27423,9,27-03-2023,31-03-2023,On-time,No,None
27424,7,31-01-2023,02-02-2023,On-time,No,None
27425,1,06-02-2023,12-02-2023,Late,No,None
27426,6,04-12-2023,09-12-2023,Late,No,None
27427,6,05-11-2023,11-11-2023,Late,No,None
27428,10,29-04-2023,04-05-2023,Late,No,None
27429,3,06-10-2023,11-10-2023,Late,No,None
27430,6,06-01-2023,12-01-2023,Late,No,None
27431,1,09-07-2023,11-07-2023,On-time,No,None
27432,10,27-03-2023,31-03-2023,On-time,No,None
27433,7,21-11-2023,27-11-2023,Late,Yes,Wrong Item
27434,1,25-06-2023,27-06-2023,On-time,No,None
27435,8,21-09-2023,23-09-2023,On-time,No,None
27436,6,08-01-2023,12-01-2023,On-time,No,None
27437,1,29-12-2023,03-01-2024,Late,Yes,Late
27438,1,04-11-2023,09-11-2023,Late,No,None
27439,2,02-11-2023,07-11-2023,Late,No,None
27440,7,09-09-2023,13-09-2023,On-time,No,None
27441,10,03-05-2023,07-05-2023,On-time,No,None
27442,9,03-01-2023,08-01-2023,Late,No,None
27443,10,15-11-2023,20-11-2023,Late,Yes,Late
27444,9,14-12-2023,20-12-2023,Late,Yes,Damaged
27445,2,09-12-2023,15-12-2023,Late,Yes,Damaged
27446,1,31-03-2023,06-04-2023,Late,Yes,Wrong Item
27447,7,19-12-2023,23-12-2023,On-time,No,None
27448,2,07-02-2023,10-02-2023,On-time,No,None
27449,9,06-03-2023,12-03-2023,Late,Yes,Late
27450,6,11-03-2023,17-03-2023,Late,No,None
27451,7,31-01-2023,03-02-2023,On-time,No,None
27452,5,11-07-2023,14-07-2023,On-time,No,None
27453,1,22-06-2023,26-06-2023,On-time,No,None
27454,10,04-05-2023,09-05-2023,Late,No,None
27455,9,09-03-2023,15-03-2023,Late,Yes,Wrong Item
27456,10,09-09-2023,11-09-2023,On-time,No,None
27457,10,27-06-2023,30-06-2023,On-time,No,None
27458,1,28-07-2023,31-07-2023,On-time,No,None
27459,6,09-02-2023,15-02-2023,Late,No,None
27460,8,31-10-2023,06-11-2023,Late,No,None
27461,5,12-07-2023,18-07-2023,Late,No,None
27462,10,04-05-2023,08-05-2023,On-time,No,None
27463,5,27-09-2023,02-10-2023,Late,No,None
27464,3,13-11-2023,16-11-2023,On-time,No,None
27465,3,19-07-2023,25-07-2023,Late,Yes,Damaged
27466,2,22-12-2023,26-12-2023,On-time,No,None
27467,3,21-01-2023,24-01-2023,On-time,No,None
27468,9,13-03-2023,18-03-2023,Late,Yes,Late
27469,4,17-03-2023,19-03-2023,On-time,No,None
27470,1,29-09-2023,05-10-2023,Late,No,None
27471,5,15-07-2023,17-07-2023,On-time,No,None
27472,7,06-10-2023,08-10-2023,On-time,No,None
27473,5,17-07-2023,19-07-2023,On-time,No,None
27474,9,30-03-2023,03-04-2023,On-time,No,None
27475,3,22-06-2023,27-06-2023,Late,No,None
27476,8,06-05-2023,11-05-2023,Late,Yes,Wrong Item
27477,10,01-06-2023,06-06-2023,Late,Yes,Damaged
27478,6,12-06-2023,17-06-2023,Late,No,None
27479,6,07-12-2023,12-12-2023,Late,Yes,Late
27480,9,22-04-2023,24-04-2023,On-time,No,None
27481,1,02-12-2023,08-12-2023,Late,No,None
27482,7,03-09-2023,05-09-2023,On-time,No,None
27483,6,22-12-2023,28-12-2023,Late,No,None
27484,8,31-03-2023,05-04-2023,Late,No,None
27485,2,08-04-2023,13-04-2023,Late,Yes,Wrong Item
27486,3,08-03-2023,11-03-2023,On-time,No,None
27487,1,28-05-2023,03-06-2023,Late,No,None
27488,9,11-09-2023,15-09-2023,On-time,No,None
27489,3,27-11-2023,01-12-2023,On-time,No,None
27490,3,06-06-2023,12-06-2023,Late,Yes,Wrong Item
27491,9,30-08-2023,04-09-2023,Late,Yes,Wrong Item
27492,8,06-11-2023,10-11-2023,On-time,No,None
27493,6,28-12-2023,03-01-2024,Late,No,None
27494,4,04-11-2023,07-11-2023,On-time,No,None
27495,10,30-08-2023,02-09-2023,On-time,No,None
27496,8,14-01-2023,18-01-2023,On-time,No,None
27497,5,12-08-2023,15-08-2023,On-time,No,None
27498,9,27-12-2023,01-01-2024,Late,No,None
27499,3,10-09-2023,16-09-2023,Late,Yes,Wrong Item
27500,1,18-12-2023,23-12-2023,Late,Yes,Damaged
27501,10,28-01-2023,03-02-2023,Late,Yes,Late
27502,3,17-04-2023,20-04-2023,On-time,No,None
27503,10,19-09-2023,24-09-2023,Late,No,None
27504,1,17-10-2023,23-10-2023,Late,No,None
27505,4,01-09-2023,04-09-2023,On-time,No,None
27506,1,19-08-2023,23-08-2023,On-time,No,None
27507,2,20-02-2023,26-02-2023,Late,No,None
27508,5,01-05-2023,07-05-2023,Late,No,None
27509,10,02-12-2023,06-12-2023,On-time,No,None
27510,3,17-09-2023,21-09-2023,On-time,No,None
27511,2,11-03-2023,13-03-2023,On-time,No,None
27512,3,18-05-2023,22-05-2023,On-time,No,None
27513,1,09-03-2023,11-03-2023,On-time,No,None
27514,1,15-09-2023,21-09-2023,Late,Yes,Damaged
27515,3,12-02-2023,16-02-2023,On-time,No,None
27516,2,21-04-2023,23-04-2023,On-time,No,None
27517,7,17-09-2023,20-09-2023,On-time,No,None
27518,7,20-12-2023,22-12-2023,On-time,No,None
27519,2,27-04-2023,29-04-2023,On-time,No,None
27520,10,20-03-2023,22-03-2023,On-time,No,None
27521,4,06-03-2023,08-03-2023,On-time,No,None
27522,7,04-05-2023,06-05-2023,On-time,No,None
27523,5,19-10-2023,21-10-2023,On-time,No,None
27524,10,27-01-2023,29-01-2023,On-time,No,None
27525,6,01-11-2023,04-11-2023,On-time,No,None
27526,7,16-03-2023,19-03-2023,On-time,No,None
27527,6,02-09-2023,05-09-2023,On-time,No,None
27528,2,15-07-2023,19-07-2023,On-time,No,None
27529,9,20-03-2023,24-03-2023,On-time,No,None
27530,9,27-10-2023,31-10-2023,On-time,No,None
27531,10,10-10-2023,14-10-2023,On-time,No,None
27532,8,26-03-2023,28-03-2023,On-time,No,None
27533,9,05-05-2023,07-05-2023,On-time,No,None
27534,6,16-04-2023,22-04-2023,Late,No,None
27535,10,05-02-2023,09-02-2023,On-time,No,None
27536,3,17-11-2023,23-11-2023,Late,Yes,Late
27537,7,01-07-2023,06-07-2023,Late,No,None
27538,10,02-06-2023,06-06-2023,On-time,No,None
27539,4,25-12-2023,28-12-2023,On-time,No,None
27540,10,13-02-2023,19-02-2023,Late,Yes,Late
27541,7,25-04-2023,29-04-2023,On-time,No,None
27542,9,16-08-2023,21-08-2023,Late,No,None
27543,6,27-09-2023,29-09-2023,On-time,No,None
27544,10,28-01-2023,02-02-2023,Late,No,None
27545,5,15-03-2023,20-03-2023,Late,No,None
27546,6,24-09-2023,27-09-2023,On-time,No,None
27547,9,09-11-2023,14-11-2023,Late,Yes,Late
27548,3,01-05-2023,06-05-2023,Late,No,None
27549,7,17-11-2023,21-11-2023,On-time,No,None
27550,6,25-11-2023,01-12-2023,Late,No,None
27551,8,01-09-2023,03-09-2023,On-time,No,None
27552,10,19-04-2023,21-04-2023,On-time,No,None
27553,7,01-03-2023,05-03-2023,On-time,No,None
27554,3,25-02-2023,27-02-2023,On-time,No,None
27555,2,17-05-2023,22-05-2023,Late,Yes,Wrong Item
27556,4,28-03-2023,30-03-2023,On-time,No,None
27557,1,30-05-2023,03-06-2023,On-time,No,None
27558,7,17-07-2023,20-07-2023,On-time,No,None
27559,10,23-10-2023,27-10-2023,On-time,No,None
27560,7,03-05-2023,06-05-2023,On-time,No,None
27561,3,11-01-2023,17-01-2023,Late,No,None
27562,1,01-04-2023,05-04-2023,On-time,No,None
27563,2,02-07-2023,04-07-2023,On-time,No,None
27564,5,26-07-2023,30-07-2023,On-time,No,None
