Order_ID,Customer_ID,Product_ID,Campaign_ID,Quantity,Order_Date,Sales,Discount,Profit
30161,3568,840,3,3,2023-05-02,670.57,21.19%,112.57
30162,7818,1014,5,2,2023-02-06,1571.02,15.81%,641.02
30163,2895,925,89,4,2023-12-05,5710.83,18.49%,1066.83
30164,3011,1004,181,2,2023-10-14,4684.84,8.06%,1834.84
30165,3864,657,37,2,2023-11-21,5354.04,22.62%,2324.04
30166,7326,659,12,1,2023-06-21,173.7,2.87%,29.7
30167,745,184,2,4,2023-05-25,2096.88,29.77%,436.88
30168,7393,1038,123,1,2023-07-18,294.51,23.32%,77.51
30169,557,1808,78,3,2023-05-08,9025.43,21.27%,4102.43
30170,3801,1727,157,3,2023-09-12,9667.04,1.97%,4465.04
30171,4726,591,185,3,2023-08-18,9907.68,4.89%,4333.68
30172,1852,356,28,3,2023-10-12,3741.11,22.42%,876.11
30173,2357,1554,84,1,2023-04-21,3272.49,26.32%,1342.49
30174,3865,1381,43,1,2023-12-28,1965.52,8.64%,597.52
30175,4198,1759,72,4,2023-09-27,2412.32,11.54%,500.32
30176,6276,1265,135,4,2023-01-30,3928.64,26.81%,1488.64
30177,1884,1576,81,2,2023-09-19,7529.94,29.98%,3621.94
30178,4298,13,5,4,2023-02-16,5120.34,9.33%,1404.34
30179,7455,1353,65,1,2023-09-28,665.09,16.47%,270.09
30180,3844,1912,41,4,2023-05-06,1303.5,16.58%,531.5
30181,6438,1774,187,4,2023-01-01,3913.67,24.00%,1869.67
30182,8210,832,86,1,2023-03-11,2771.27,20.95%,1071.27
30183,672,945,95,1,2023-05-27,789.68,6.30%,202.68
30184,6093,1654,61,1,2023-05-13,923.86,29.16%,170.86
30185,9331,1510,67,1,2023-11-13,1826.57,2.62%,698.57
30186,8400,1863,54,2,2023-02-02,3949.63,22.71%,1351.63
30187,161,1633,54,2,2023-08-28,414.95,26.54%,128.95
30188,4415,152,59,2,2023-06-25,5152.49,8.73%,2526.49
30189,4558,1508,49,2,2023-01-15,3339.11,20.15%,1657.11
30190,1583,283,180,2,2023-09-02,1614.91,0.31%,686.91
30191,2957,1323,94,2,2023-10-28,1913.17,3.18%,799.17
30192,6196,650,162,1,2023-06-13,1394.56,20.45%,429.56
30193,8244,767,156,1,2023-03-21,267.91,1.70%,54.91
30194,7339,1037,58,1,2023-12-01,771.74,4.13%,225.74
30195,4706,372,15,3,2023-10-30,6095.41,7.84%,1586.41
30196,1745,1981,19,4,2023-06-03,1237.41,20.12%,601.41
30197,6275,1814,32,1,2023-03-05,447.08,11.22%,165.08
30198,9156,493,103,1,2023-06-09,264.33,24.34%,48.33
30199,8118,1334,130,1,2023-03-08,1740.25,23.00%,457.25
30200,4933,1414,56,4,2023-06-18,7349.03,9.12%,3309.03
30201,1150,1330,80,3,2023-06-02,7475,6.93%,2579
30202,2560,1685,174,4,2023-10-03,15009.93,12.65%,7389.93
30203,1068,987,29,1,2023-11-20,3160.96,0.00%,1401.96
30204,1830,812,91,3,2023-03-09,5492.14,28.86%,2282.14
30205,4284,994,64,3,2023-12-17,7264.96,25.50%,3457.96
30206,923,1222,2,4,2023-09-15,8933.8,14.20%,3277.8
30207,6747,263,97,1,2023-07-05,873.12,26.05%,359.12
30208,1551,1526,165,4,2023-09-24,2006.15,16.42%,862.15
30209,2983,1571,62,2,2023-06-16,4894.14,21.29%,1238.14
30210,2045,1118,52,4,2023-10-23,5364.52,2.31%,1244.52
30211,5814,843,191,4,2023-08-31,7949.31,0.08%,2333.31
30212,7098,1088,139,2,2023-12-07,693.14,0.71%,257.14
30213,1598,766,67,4,2023-07-15,6492.06,7.63%,1276.06
30214,5710,30,177,4,2023-12-02,11772.76,20.97%,3788.76
30215,2322,442,70,4,2023-10-04,1028.24,7.31%,252.24
30216,4859,570,164,2,2023-03-15,4920.36,26.44%,1410.36
30217,1318,1429,153,2,2023-05-06,4638.74,26.83%,1320.74
30218,3556,1577,100,3,2023-11-11,1556.27,17.22%,602.27
30219,4298,1902,121,3,2023-03-19,6484.19,12.87%,1708.19
30220,1558,1931,137,3,2023-11-21,7991.07,19.72%,2090.07
30221,6305,1094,92,1,2023-02-11,2805.82,28.85%,1325.82
30222,1070,1747,82,1,2023-12-17,2661.73,2.78%,1044.73
30223,498,1327,10,4,2023-09-06,5316.12,11.33%,1956.12
30224,105,153,129,1,2023-01-14,2244.56,9.30%,996.56
30225,3754,800,132,2,2023-04-27,4118.09,24.26%,1014.09
30226,5043,1947,26,3,2023-09-13,5217.61,5.40%,1593.61
30227,4036,1198,53,4,2023-10-02,7138.89,1.99%,2582.89
30228,5205,1804,117,2,2023-11-07,1725.34,22.52%,793.34
30229,1848,1549,23,3,2023-09-11,4371.88,20.85%,1071.88
30230,9770,1733,196,4,2023-06-06,11066.62,4.06%,5426.62
30231,2573,1804,2,1,2023-09-29,697.68,10.71%,231.68
30232,6966,1457,129,3,2023-04-02,8475.78,2.07%,4215.78
30233,984,371,9,3,2023-05-08,3358.4,9.08%,1318.4
30234,6435,1443,187,3,2023-08-05,5072.36,21.11%,1742.36
30235,6483,1042,84,4,2023-03-12,5629.24,20.27%,2237.24
30236,4630,466,181,3,2023-12-20,1013.81,11.70%,341.81
30237,4648,1513,77,2,2023-01-10,4640.69,1.96%,1362.69
30238,7541,1534,42,3,2023-12-26,3069.89,12.52%,1152.89
30239,9692,451,153,3,2023-10-20,5065.15,24.95%,1537.15
30240,127,1195,138,4,2023-05-18,14239.28,4.61%,6903.28
30241,1758,766,145,4,2023-01-30,8009.9,14.08%,2793.9
30242,7391,1524,133,3,2023-08-28,2700.61,15.98%,855.61
30243,2270,1840,77,4,2023-07-07,12236.28,9.38%,4296.28
30244,1615,1743,91,3,2023-12-15,6632.06,19.15%,2333.06
30245,99,358,141,1,2023-11-19,439.91,17.74%,182.91
30246,1507,1946,33,2,2023-11-01,342.04,5.89%,112.04
30247,3476,873,109,3,2023-08-22,7152.46,21.21%,2607.46
30248,3258,961,191,4,2023-02-21,6640.68,5.78%,2520.68
30249,376,974,61,1,2023-02-16,748.47,11.62%,269.47
30250,3475,1971,101,2,2023-05-04,4677.29,7.26%,1301.29
30251,236,355,150,2,2023-06-21,1716.69,22.67%,316.69
30252,4754,1014,50,2,2023-01-31,1435.07,0.42%,505.07
30253,4164,1929,140,2,2023-04-03,5901.32,16.15%,2681.32
30254,7112,1499,19,4,2023-01-13,1910.4,14.10%,614.4
30255,8158,745,86,1,2023-01-18,2196.52,14.88%,813.52
30256,9392,160,6,4,2023-05-18,5538.4,9.40%,1758.4
30257,7700,581,56,2,2023-07-08,1076.41,22.13%,452.41
30258,6728,569,89,1,2023-09-25,158.02,2.58%,48.02
30259,8809,702,4,4,2023-07-22,4159.33,22.99%,1123.33
30260,9010,96,25,3,2023-06-08,7040.53,16.92%,2258.53
30261,53,1695,19,4,2023-08-28,11979.04,15.58%,5843.04
30262,5387,710,182,1,2023-09-01,199.44,11.75%,45.44
30263,3104,53,10,4,2023-06-14,5653.72,12.52%,2189.72
30264,191,1336,18,2,2023-04-08,6143.98,7.24%,2575.98
30265,9911,1247,115,4,2023-02-27,9917.65,16.57%,3145.65
30266,7355,1887,110,2,2023-03-17,4486.91,6.31%,2106.91
30267,9023,812,74,4,2023-09-05,7497.57,22.07%,3217.57
30268,3473,1598,3,2,2023-01-02,3473.63,0.49%,877.63
30269,5274,316,37,4,2023-10-18,4653.12,13.44%,1373.12
30270,2099,1191,190,2,2023-09-17,4574.73,6.75%,1720.73
30271,2586,7,67,1,2023-08-17,1060.81,18.89%,338.81
30272,451,1972,162,2,2023-11-24,5745.36,27.32%,2699.36
30273,4430,1738,135,2,2023-09-04,344.12,10.05%,130.12
30274,8957,496,25,1,2023-07-15,1185.31,0.90%,254.31
30275,482,1521,197,2,2023-02-19,5165.45,23.87%,1857.45
30276,2408,765,148,4,2023-04-18,2642.17,19.09%,1302.17
30277,4649,607,129,1,2023-03-16,2238.28,17.60%,821.28
30278,76,1837,111,1,2023-07-18,1248.22,13.66%,552.22
30279,1461,645,16,4,2023-12-13,13655.08,3.78%,6227.08
30280,7872,1824,79,4,2023-02-28,3193.13,17.63%,577.13
30281,7502,78,29,2,2023-08-26,4894.01,22.16%,1794.01
30282,1999,681,187,1,2023-05-17,1399.6,0.80%,352.6
30283,2591,1678,153,3,2023-12-02,8689.68,20.04%,3484.68
30284,5033,1160,15,4,2023-12-21,4511.29,1.20%,1395.29
30285,8391,1620,97,3,2023-02-22,7388.4,1.07%,2810.4
30286,1098,1770,110,1,2023-06-30,2087.39,29.56%,486.39
30287,3495,169,163,2,2023-08-19,3059.54,14.52%,747.54
30288,3966,502,70,1,2023-06-17,472.04,12.09%,176.04
30289,2142,1639,161,4,2023-03-07,5222.04,13.66%,2422.04
30290,7021,970,31,4,2023-04-11,14545.54,26.64%,6929.54
30291,6504,522,101,1,2023-06-11,3833.73,0.17%,1841.73
30292,7337,506,51,2,2023-11-09,4567.64,8.87%,1023.64
30293,8489,1544,131,1,2023-05-26,888.07,12.22%,243.07
30294,2773,721,129,1,2023-03-15,2447.23,18.40%,480.23
30295,318,52,186,4,2023-02-19,1314.16,9.44%,378.16
30296,272,1894,162,1,2023-10-31,2528.74,28.94%,1084.74
30297,1368,1204,168,4,2023-06-10,2262.76,6.97%,730.76
30298,7022,1267,30,2,2023-06-26,6643.39,3.93%,3105.39
30299,7251,717,168,2,2023-09-21,4915.3,23.88%,1173.3
30300,3312,549,198,2,2023-10-29,4686.51,22.54%,2036.51
30301,9851,1828,74,3,2023-05-19,3690.95,18.12%,1359.95
30302,8635,1685,97,1,2023-02-20,2356.75,14.61%,451.75
30303,8801,940,113,1,2023-10-01,2017.57,12.29%,739.57
30304,1093,1967,142,4,2023-06-20,6923.32,14.56%,1275.32
30305,3785,66,57,2,2023-05-27,1052.19,4.27%,392.19
30306,6613,606,12,1,2023-02-22,2778.16,3.49%,1178.16
30307,2858,239,180,2,2023-10-23,3541.31,21.55%,591.31
30308,1945,403,199,2,2023-02-19,4167.63,29.29%,1359.63
30309,2872,253,5,3,2023-04-06,827.78,8.04%,326.78
30310,9135,744,23,4,2023-07-31,3111.23,24.64%,1527.23
30311,6605,591,128,1,2023-02-20,2815.68,11.74%,957.68
30312,9650,1688,61,1,2023-02-08,821.75,17.07%,295.75
30313,9557,1898,166,4,2023-03-07,12523.86,4.64%,5231.86
30314,7640,1997,77,1,2023-08-19,1240.17,29.79%,574.17
30315,2139,856,5,4,2023-09-18,8977.97,1.02%,2149.97
30316,8481,691,68,4,2023-01-31,5347.28,20.82%,1771.28
30317,6938,1281,138,3,2023-04-23,1835.54,18.93%,833.54
30318,6116,107,53,1,2023-07-06,620.28,4.94%,199.28
30319,3345,786,77,3,2023-01-12,1347.09,28.21%,486.09
30320,7701,627,191,1,2023-09-20,1839.32,8.13%,695.32
30321,7149,722,148,4,2023-03-19,8779.84,11.08%,2803.84
30322,7682,1971,190,3,2023-05-08,9262.89,7.89%,4198.89
30323,4687,1831,103,4,2023-06-21,9812.83,25.38%,3068.83
30324,6700,997,124,3,2023-01-20,9443.78,7.20%,4043.78
30325,2631,1006,12,4,2023-06-09,8549.02,15.92%,2857.02
30326,7915,1211,57,4,2023-06-30,1957.66,16.20%,925.66
30327,224,267,53,2,2023-12-21,2277.91,15.58%,717.91
30328,1522,156,93,1,2023-04-04,866.4,22.42%,213.4
30329,1655,1675,156,2,2023-06-04,1970.23,24.18%,690.23
30330,6049,1973,163,2,2023-04-27,7220.84,20.46%,3596.84
30331,5145,864,197,4,2023-01-21,8994.06,1.25%,4250.06
30332,4773,1186,57,1,2023-01-27,299.08,26.01%,83.08
30333,6308,697,130,4,2023-03-29,10292.79,14.16%,3720.79
30334,737,1385,72,4,2023-06-21,4354.01,19.11%,2126.01
30335,8338,257,144,2,2023-11-21,6243.25,29.30%,2605.25
30336,6979,1167,87,4,2023-05-23,2217.86,19.97%,901.86
30337,1034,920,123,1,2023-09-25,1989.6,29.54%,760.6
30338,6664,1960,80,1,2023-01-18,439.86,27.46%,86.86
30339,2282,953,126,4,2023-09-26,4157.32,29.52%,1105.32
30340,7349,1986,55,2,2023-04-16,3260.38,5.58%,832.38
30341,6034,1094,71,4,2023-05-17,11382.81,22.26%,5462.81
30342,4620,962,87,4,2023-08-16,14517.33,1.05%,6693.33
30343,9920,977,95,2,2023-04-05,421.61,28.72%,147.61
30344,8578,967,176,2,2023-06-09,4708.39,12.19%,2314.39
30345,4940,67,16,1,2023-03-22,1348.57,12.79%,667.57
30346,6479,1048,99,2,2023-06-26,2959.22,25.09%,829.22
30347,514,563,194,3,2023-04-20,2154.22,12.60%,579.22
30348,8219,894,155,3,2023-03-26,934.26,4.87%,217.26
30349,665,972,102,4,2023-11-10,5926.94,8.83%,1618.94
30350,2188,1746,132,2,2023-12-31,2508.95,24.97%,1056.95
30351,5825,696,170,4,2023-05-11,12684.84,4.58%,5432.84
30352,6239,1864,26,1,2023-05-19,1673.05,26.08%,357.05
30353,6312,300,67,2,2023-05-03,3852.42,26.13%,1320.42
30354,1541,445,197,1,2023-04-18,2395.08,11.33%,1154.08
30355,9948,1818,197,4,2023-05-28,9704.64,23.36%,3920.64
30356,2632,321,97,2,2023-02-25,2463.56,27.18%,913.56
30357,7158,1793,79,1,2023-06-18,1054.38,17.66%,240.38
30358,8500,1148,55,4,2023-09-21,3625.5,8.89%,721.5
30359,1994,1258,88,4,2023-08-15,2801.39,28.92%,661.39
30360,704,1283,33,1,2023-10-03,669.67,24.74%,243.67
30361,6639,618,6,4,2023-07-16,7216.38,5.88%,2228.38
30362,355,1220,78,3,2023-11-04,6526.67,4.83%,3178.67
30363,547,1752,58,2,2023-05-23,3066.51,25.97%,1050.51
30364,5137,204,159,4,2023-11-01,5425.1,7.29%,1645.1
30365,110,1102,90,1,2023-03-16,2178.61,20.79%,892.61
30366,1499,1000,168,3,2023-04-04,10497.3,10.44%,4527.3
30367,3672,1496,196,4,2023-08-06,3170.35,2.29%,1494.35
30368,8755,926,83,2,2023-11-19,7116.18,22.68%,3230.18
30369,9780,1639,1,4,2023-06-13,5051.23,13.55%,2251.23
30370,6893,545,11,3,2023-09-23,1221.76,25.86%,318.76
30371,7953,1649,9,2,2023-08-12,885.35,29.71%,257.35
30372,466,21,136,2,2023-01-10,578,23.76%,152
30373,177,655,88,3,2023-07-17,2436.75,6.66%,765.75
30374,5862,1343,136,4,2023-11-09,5099.44,0.73%,2375.44
30375,5383,956,21,4,2023-04-25,4456.4,2.06%,1660.4
30376,2928,1583,5,2,2023-01-06,2340.65,27.31%,948.65
30377,5057,736,47,3,2023-12-19,4616.3,14.26%,2009.3
30378,9087,1765,88,1,2023-05-13,2394.4,22.70%,876.4
30379,1483,1781,54,3,2023-10-11,6049.76,3.98%,1447.76
30380,6410,1631,50,4,2023-03-15,7113.95,21.97%,2241.95
30381,9401,1729,172,1,2023-10-09,932.28,25.80%,366.28
30382,7233,819,98,4,2023-10-21,9334.39,20.30%,3758.39
30383,427,801,166,3,2023-07-28,3278.55,23.38%,908.55
30384,1528,491,92,1,2023-07-05,228.49,16.21%,101.49
30385,5251,382,171,3,2023-06-22,3722.61,22.84%,947.61
30386,5953,1644,130,3,2023-12-20,6825.51,27.42%,1311.51
30387,2795,971,155,1,2023-01-16,2509.77,15.74%,524.77
30388,87,1908,167,3,2023-01-17,2801.82,22.56%,836.82
30389,3568,1380,147,1,2023-05-08,2644.15,29.42%,1265.15
30390,5969,1013,12,2,2023-08-08,3450.92,0.28%,1510.92
30391,8585,1506,9,1,2023-09-14,2455.88,19.15%,625.88
30392,6658,1161,47,3,2023-12-23,6971.21,15.45%,2114.21
30393,8948,287,182,3,2023-12-08,1516.65,10.89%,331.65
30394,6304,1693,93,2,2023-08-15,485.2,26.56%,225.2
30395,7944,333,124,2,2023-02-24,4170.26,22.86%,1358.26
30396,9637,138,59,2,2023-01-10,5230.29,11.46%,1362.29
30397,8975,1161,51,2,2023-11-02,6186.4,12.88%,2948.4
30398,4642,301,56,2,2023-11-27,1646.28,15.59%,586.28
30399,5781,1795,62,3,2023-04-21,6112.75,13.60%,3040.75
30400,5641,241,184,4,2023-09-12,4911.81,0.22%,1675.81
30401,6184,1618,26,4,2023-06-02,6297.98,13.30%,2625.98
30402,7934,379,90,1,2023-08-24,1436.93,5.24%,322.93
30403,491,1691,57,3,2023-05-17,4530.21,8.20%,2085.21
30404,3990,416,100,2,2023-10-19,5446.92,29.92%,2482.92
30405,3469,264,186,4,2023-11-04,6354.22,9.38%,2554.22
30406,1049,504,165,4,2023-07-22,8863.53,1.41%,1875.53
30407,199,1997,87,3,2023-09-26,2656,5.28%,658
30408,8563,658,143,1,2023-08-05,2050.8,25.75%,913.8
30409,8591,1690,73,4,2023-11-13,10767.79,2.98%,2983.79
30410,460,80,92,2,2023-04-10,3775.38,1.99%,1465.38
30411,2605,1749,88,4,2023-09-06,559.52,14.23%,135.52
30412,6933,1262,111,1,2023-10-02,2497.48,19.72%,802.48
30413,7464,473,23,3,2023-03-24,6604.08,17.64%,2920.08
30414,5462,1340,175,1,2023-07-12,2725.77,0.70%,752.77
30415,4669,749,179,4,2023-11-13,10821.69,22.07%,3837.69
30416,1294,1403,159,2,2023-07-20,754.96,4.96%,332.96
30417,1199,772,30,4,2023-04-03,3963.01,1.76%,1907.01
30418,8662,1825,115,2,2023-08-30,7514.03,20.27%,3710.03
30419,5008,543,113,3,2023-06-02,7871.32,21.70%,2387.32
30420,4935,1953,45,4,2023-03-04,1749.42,15.38%,477.42
30421,6930,1606,13,3,2023-04-03,7858.11,8.25%,3634.11
30422,2278,399,135,1,2023-09-01,1286.22,18.79%,257.22
30423,9922,463,30,4,2023-02-20,5132.12,6.22%,2200.12
30424,6274,1191,124,4,2023-12-30,10571.64,26.46%,4863.64
30425,9366,1183,121,4,2023-07-03,12432.23,26.56%,4516.23
30426,8358,1609,133,4,2023-01-18,10530.51,15.14%,5010.51
30427,7417,892,76,4,2023-03-10,2901.84,21.76%,825.84
30428,1692,1312,95,1,2023-10-03,1419.66,2.00%,640.66
30429,5393,1005,170,1,2023-09-18,3554.09,29.55%,1559.09
30430,2416,1856,22,4,2023-04-30,11934.32,17.71%,5422.32
30431,6843,1702,117,1,2023-06-21,2224.83,6.95%,684.83
30432,8819,170,22,3,2023-06-25,3365.05,29.13%,833.05
30433,2306,469,65,2,2023-03-22,7661.88,12.86%,3681.88
30434,8035,1077,150,4,2023-12-22,2486.94,14.13%,770.94
30435,6351,908,8,1,2023-03-04,2372.99,23.71%,446.99
30436,1132,1699,145,4,2023-07-26,5082.09,28.98%,1586.09
30437,3956,335,176,1,2023-05-30,2465.21,21.67%,1016.21
30438,1645,1844,27,2,2023-09-23,5179.3,8.68%,1377.3
30439,2295,619,63,1,2023-03-08,1913.06,16.28%,418.06
30440,5263,1628,106,4,2023-04-20,1564.33,6.76%,480.33
30441,3218,352,14,1,2023-03-29,885.3,3.79%,354.3
30442,5197,1139,97,3,2023-12-26,2550.28,29.20%,549.28
30443,2086,1242,133,2,2023-04-22,3764.24,15.21%,1192.24
30444,6804,958,42,2,2023-01-07,5531.63,18.52%,2261.63
30445,9123,1738,196,1,2023-01-22,146.94,11.84%,39.94
30446,4217,1385,149,2,2023-08-21,1525.12,1.71%,411.12
30447,337,151,25,2,2023-03-26,1703.31,17.64%,659.31
30448,1260,1409,89,3,2023-01-01,7808.9,21.80%,3467.9
30449,9251,592,148,3,2023-04-17,2709.07,14.15%,555.07
30450,7180,1467,171,4,2023-08-25,5601.25,28.29%,2461.25
30451,3449,725,32,4,2023-03-28,9669.51,20.37%,1989.51
30452,2417,175,83,3,2023-08-22,3054.42,13.76%,1383.42
30453,5932,1745,1,3,2023-03-31,2829.28,1.76%,909.28
30454,8246,1044,17,3,2023-06-08,8174.6,16.84%,3206.6
30455,9345,1754,86,3,2023-09-02,5448.87,4.72%,1821.87
30456,4377,273,166,4,2023-04-01,4838.57,15.08%,1474.57
30457,7165,1497,101,4,2023-05-05,4545.18,16.76%,2101.18
30458,1807,25,81,4,2023-04-01,8492.79,20.08%,3572.79
30459,587,324,106,3,2023-04-09,4849.18,12.83%,1330.18
30460,4453,1116,41,3,2023-06-10,3732.6,12.94%,1434.6
30461,487,449,11,3,2023-04-11,830.57,2.53%,167.57
30462,7555,125,77,2,2023-02-15,5885.08,29.48%,2331.08
30463,1709,78,72,3,2023-01-13,8519.95,15.68%,3869.95
30464,4007,534,56,1,2023-05-03,1471.18,1.12%,637.18
30465,4628,1230,65,2,2023-02-12,4198.19,28.61%,1668.19
30466,6901,783,173,3,2023-10-17,894.79,29.74%,414.79
30467,3031,1349,12,2,2023-05-25,2798.84,21.39%,866.84
30468,4303,1423,116,4,2023-08-12,9883.98,6.25%,3631.98
30469,4381,372,188,2,2023-02-18,4293.64,17.11%,1287.64
30470,938,575,140,3,2023-07-10,1009.88,2.31%,343.88
30471,6240,1260,188,2,2023-10-27,3687.64,22.68%,1397.64
30472,2032,175,99,1,2023-11-23,834.93,15.28%,277.93
30473,2872,418,7,3,2023-09-11,3129.53,23.36%,645.53
30474,9075,605,83,3,2023-04-14,444.54,27.11%,111.54
30475,5900,86,6,4,2023-02-04,11625.69,3.61%,5433.69
30476,3637,1552,35,2,2023-11-03,3737.74,4.78%,1063.74
30477,5730,71,1,3,2023-04-04,4865.61,11.65%,1256.61
30478,4922,1217,40,1,2023-11-27,3081.18,14.79%,1158.18
30479,3864,1331,111,3,2023-06-19,3464.87,0.33%,1310.87
30480,8253,1031,124,2,2023-10-31,6767.41,10.83%,3273.41
30481,5249,746,168,3,2023-05-13,9802.6,26.53%,3880.6
30482,2018,882,109,1,2023-11-16,490.92,27.51%,231.92
30483,3812,264,25,2,2023-02-16,2475.99,11.17%,575.99
30484,70,998,135,2,2023-07-12,1704.76,22.18%,340.76
30485,4781,1281,56,4,2023-04-28,1811.65,11.78%,475.65
30486,6537,672,161,1,2023-02-13,352.31,26.45%,166.31
30487,7625,89,1,1,2023-06-25,2191.88,1.08%,901.88
30488,5272,124,151,3,2023-04-14,4891.28,8.52%,1711.28
30489,9788,941,128,4,2023-05-29,9061.83,7.51%,2557.83
30490,1255,1928,135,4,2023-05-02,11419.69,5.22%,4679.69
30491,2514,1399,126,4,2023-07-27,9888.5,19.30%,2372.5
30492,9214,1528,182,3,2023-06-26,5533.14,22.21%,2218.14
30493,4528,1855,29,1,2023-12-16,421.89,27.05%,150.89
30494,5031,1752,102,4,2023-12-26,5466.6,16.53%,1434.6
30495,4370,1892,198,2,2023-05-17,4001.2,14.11%,811.2
30496,3177,197,100,1,2023-10-12,524.32,23.52%,185.32
30497,5468,1583,96,1,2023-08-25,1372.35,19.54%,676.35
30498,7426,293,9,4,2023-10-25,1906.98,4.71%,450.98
30499,5477,1664,20,1,2023-07-27,2288.89,24.87%,401.89
30500,233,472,84,1,2023-01-08,1735.32,11.73%,698.32
30501,1188,319,187,3,2023-02-17,1914.63,7.68%,579.63
30502,5424,1259,94,3,2023-02-27,1417.31,10.73%,370.31
30503,4981,746,47,2,2023-04-24,6439.24,25.39%,2491.24
30504,7000,507,58,4,2023-08-20,4482.82,18.18%,1350.82
30505,4899,105,197,2,2023-04-04,2879.53,3.76%,957.53
30506,4806,827,111,1,2023-02-04,1122.54,9.31%,542.54
30507,849,1736,18,2,2023-09-29,4119.46,6.86%,911.46
30508,9822,251,6,1,2023-07-23,1618.95,6.90%,802.95
30509,1651,642,199,2,2023-11-25,1226.1,9.51%,468.1
30510,8106,96,3,3,2023-10-20,7055.39,3.27%,2273.39
30511,8138,1751,180,4,2023-02-03,8960.16,15.92%,3148.16
30512,5926,32,101,2,2023-05-25,3417.45,2.13%,891.45
30513,692,1008,61,1,2023-06-01,769.57,21.04%,149.57
30514,8,1603,127,4,2023-02-03,10341.83,29.93%,3113.83
30515,2083,1010,33,2,2023-08-13,696.97,23.57%,298.97
30516,4898,1490,20,2,2023-11-06,2187.44,21.31%,521.44
30517,9354,874,101,2,2023-01-06,844.52,11.44%,154.52
30518,1704,1906,196,1,2023-08-14,1202.16,25.04%,307.16
30519,5228,483,95,2,2023-06-04,5100.36,14.52%,2506.36
30520,8332,604,50,4,2023-06-17,10661.28,10.86%,4897.28
30521,3433,468,158,3,2023-03-25,5633.23,28.95%,1427.23
30522,659,918,113,2,2023-08-30,4910.04,12.70%,1712.04
30523,4662,641,145,1,2023-06-26,271.27,14.26%,80.27
30524,3438,426,159,1,2023-11-23,869.05,9.85%,295.05
30525,2749,1992,104,3,2023-05-08,3353.87,1.41%,923.87
30526,8594,1672,142,4,2023-07-24,10969.23,26.89%,4149.23
30527,7515,980,161,2,2023-02-16,818.34,15.01%,408.34
30528,6528,1297,78,1,2023-10-10,2900.43,5.34%,1183.43
30529,852,975,47,2,2023-11-14,4813.43,17.63%,1587.43
30530,2709,1712,107,4,2023-12-31,8514.08,22.45%,3266.08
30531,3869,1494,184,1,2023-11-02,499.98,11.58%,114.98
30532,8975,1399,14,4,2023-01-01,10720.15,5.29%,3204.15
30533,7510,1168,29,2,2023-08-23,6929.39,5.04%,3405.39
30534,8535,737,6,3,2023-07-12,3638.76,14.71%,1322.76
30535,1787,856,152,3,2023-01-15,7157.83,24.88%,2036.83
30536,2904,1684,28,3,2023-11-15,6846.57,16.78%,2418.57
30537,8974,926,100,4,2023-10-22,15242.77,23.45%,7470.77
30538,3749,1185,56,4,2023-06-12,3952.25,1.44%,1528.25
30539,6647,601,131,2,2023-07-19,4341.86,27.79%,1089.86
30540,6710,1198,102,1,2023-08-12,1936.21,18.54%,797.21
30541,1339,878,132,4,2023-12-05,6924.61,23.00%,3292.61
30542,6784,248,166,3,2023-12-31,680.82,27.93%,290.82
30543,5307,761,32,3,2023-05-15,8300.4,16.87%,3887.4
30544,3797,676,182,4,2023-04-30,3938.72,8.83%,1610.72
30545,2871,1224,188,1,2023-02-02,3102.27,10.35%,1111.27
30546,692,1630,117,2,2023-04-08,4969.56,7.22%,1953.56
30547,3879,720,170,2,2023-03-25,1099.03,12.02%,461.03
30548,3917,552,48,1,2023-12-31,3457.76,9.26%,1662.76
30549,659,250,76,2,2023-11-16,3863.78,22.76%,1589.78
30550,8376,1743,178,4,2023-02-28,8734.32,1.49%,3002.32
30551,9396,1051,104,1,2023-04-24,3000.69,9.02%,1215.69
30552,5420,1266,186,3,2023-05-18,7024.82,1.44%,2647.82
30553,5934,1453,97,1,2023-05-05,1228.7,9.93%,373.7
30554,1704,74,37,3,2023-01-14,7441.62,1.16%,1468.62
30555,4432,1432,123,4,2023-06-16,10319.46,26.80%,2963.46
30556,5561,1055,105,2,2023-01-21,4032.92,24.66%,1960.92
30557,403,1126,111,1,2023-08-09,2805.53,2.36%,994.53
30558,8165,275,185,1,2023-02-09,1142.97,29.08%,451.97
30559,7980,824,23,3,2023-02-22,8173.4,18.52%,3052.4
30560,8428,255,91,2,2023-11-10,3832.39,6.42%,1622.39
30561,606,1345,74,1,2023-05-11,2194.97,13.94%,769.97
30562,8415,1410,64,1,2023-11-22,1982.87,8.10%,766.87
30563,7980,551,80,2,2023-02-06,6021.08,11.08%,2365.08
30564,4011,1932,120,1,2023-04-22,667,12.01%,169
30565,623,926,54,1,2023-06-18,3251.65,6.11%,1308.65
30566,1834,936,31,2,2023-01-18,4972.81,12.17%,1298.81
30567,9445,653,44,2,2023-03-25,5160.75,11.28%,1712.75
30568,8431,985,184,4,2023-08-28,1505.02,2.26%,497.02
30569,5846,1249,132,4,2023-10-29,14132.78,19.09%,7008.78
30570,5709,1369,34,2,2023-05-30,627.81,28.91%,257.81
30571,6702,786,78,4,2023-05-14,1392.12,23.34%,244.12
